Player,ESPN_Player_ID,Representative_Team,Photo_URL,ESPN_Profile_URL
A Ashish Reddy,1c2a64cd,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/1c2a64cd.png,https://www.espncricinfo.com/cricketers/a-ashish-reddy-1c2a64cd
A Badoni,872b03f7,Lucknow Super Giants,https://a.espncdn.com/i/headshots/cricket/players/full/872b03f7.png,https://www.espncricinfo.com/cricketers/a-badoni-872b03f7
A Chandila,99b202b3,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/99b202b3.png,https://www.espncricinfo.com/cricketers/a-chandila-99b202b3
A Chopra,e249fdaa,Kolkata Knight Riders,https://a.espncdn.com/i/headshots/cricket/players/full/e249fdaa.png,https://www.espncricinfo.com/cricketers/a-chopra-e249fdaa
A Choudhary,18e6906e,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/18e6906e.png,https://www.espncricinfo.com/cricketers/a-choudhary-18e6906e
A Dananjaya,5b16a806,Mumbai Indians,https://a.espncdn.com/i/headshots/cricket/players/full/5b16a806.png,https://www.espncricinfo.com/cricketers/a-dananjaya-5b16a806
A Flintoff,ddc0828d,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/ddc0828d.png,https://www.espncricinfo.com/cricketers/a-flintoff-ddc0828d
A Kamboj,fcc21ace,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/fcc21ace.png,https://www.espncricinfo.com/cricketers/a-kamboj-fcc21ace
A Kumble,0c2730df,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/0c2730df.png,https://www.espncricinfo.com/cricketers/a-kumble-0c2730df
A Manohar,0890552f,Gujarat Titans,https://a.espncdn.com/i/headshots/cricket/players/full/0890552f.png,https://www.espncricinfo.com/cricketers/a-manohar-0890552f
A Mhatre,b2b4f545,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/b2b4f545.png,https://www.espncricinfo.com/cricketers/a-mhatre-b2b4f545
A Mishra,6b19d823,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/6b19d823.png,https://www.espncricinfo.com/cricketers/a-mishra-6b19d823
A Mithun,66cf56a5,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/66cf56a5.png,https://www.espncricinfo.com/cricketers/a-mithun-66cf56a5
A Mukund,6165bca6,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/6165bca6.png,https://www.espncricinfo.com/cricketers/a-mukund-6165bca6
A Nehra,96fd40ae,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/96fd40ae.png,https://www.espncricinfo.com/cricketers/a-nehra-96fd40ae
A Nel,2503e881,Mumbai Indians,https://a.espncdn.com/i/headshots/cricket/players/full/2503e881.png,https://www.espncricinfo.com/cricketers/a-nel-2503e881
A Nortje,acdc62f5,Delhi Capitals,https://a.espncdn.com/i/headshots/cricket/players/full/acdc62f5.png,https://www.espncricinfo.com/cricketers/a-nortje-acdc62f5
A Raghuvanshi,d7017798,Kolkata Knight Riders,https://a.espncdn.com/i/headshots/cricket/players/full/d7017798.png,https://www.espncricinfo.com/cricketers/a-raghuvanshi-d7017798
A Singh,5b040b81,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/5b040b81.png,https://www.espncricinfo.com/cricketers/a-singh-5b040b81
A Symonds,bd77eb62,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/bd77eb62.png,https://www.espncricinfo.com/cricketers/a-symonds-bd77eb62
A Tomar,aa5d8c9e,Kolkata Knight Riders,https://a.espncdn.com/i/headshots/cricket/players/full/aa5d8c9e.png,https://www.espncricinfo.com/cricketers/a-tomar-aa5d8c9e
A Uniyal,fdcb08c2,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/fdcb08c2.png,https://www.espncricinfo.com/cricketers/a-uniyal-fdcb08c2
A Zampa,14f96089,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/14f96089.png,https://www.espncricinfo.com/cricketers/a-zampa-14f96089
AA Bilakhia,bff458c6,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/bff458c6.png,https://www.espncricinfo.com/cricketers/aa-bilakhia-bff458c6
AA Chavan,29d72eb2,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/29d72eb2.png,https://www.espncricinfo.com/cricketers/aa-chavan-29d72eb2
AA Jhunjhunwala,2815fe50,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/2815fe50.png,https://www.espncricinfo.com/cricketers/aa-jhunjhunwala-2815fe50
AA Kazi,16605a1b,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/16605a1b.png,https://www.espncricinfo.com/cricketers/aa-kazi-16605a1b
AA Kulkarni,2d140b79,Lucknow Super Giants,https://a.espncdn.com/i/headshots/cricket/players/full/2d140b79.png,https://www.espncricinfo.com/cricketers/aa-kulkarni-2d140b79
AA Noffke,b69e69ed,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/b69e69ed.png,https://www.espncricinfo.com/cricketers/aa-noffke-b69e69ed
AB Agarkar,fa463154,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/fa463154.png,https://www.espncricinfo.com/cricketers/ab-agarkar-fa463154
AB Barath,d3a3e82d,Kings XI Punjab,https://a.espncdn.com/i/headshots/cricket/players/full/d3a3e82d.png,https://www.espncricinfo.com/cricketers/ab-barath-d3a3e82d
AB Dinda,66b30f71,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/66b30f71.png,https://www.espncricinfo.com/cricketers/ab-dinda-66b30f71
AB McDonald,16043342,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/16043342.png,https://www.espncricinfo.com/cricketers/ab-mcdonald-16043342
AB de Villiers,c4487b84,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/c4487b84.png,https://www.espncricinfo.com/cricketers/ab-de-villiers-c4487b84
AC Blizzard,1efb8a28,Mumbai Indians,https://a.espncdn.com/i/headshots/cricket/players/full/1efb8a28.png,https://www.espncricinfo.com/cricketers/ac-blizzard-1efb8a28
AC Gilchrist,2b6e6dec,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/2b6e6dec.png,https://www.espncricinfo.com/cricketers/ac-gilchrist-2b6e6dec
AC Thomas,b552a935,Pune Warriors,https://a.espncdn.com/i/headshots/cricket/players/full/b552a935.png,https://www.espncricinfo.com/cricketers/ac-thomas-b552a935
AC Voges,864c199e,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/864c199e.png,https://www.espncricinfo.com/cricketers/ac-voges-864c199e
AD Hales,92aeac25,Sunrisers Hyderabad,https://a.espncdn.com/i/headshots/cricket/players/full/92aeac25.png,https://www.espncricinfo.com/cricketers/ad-hales-92aeac25
AD Mascarenhas,3edb58fc,Kings XI Punjab,https://a.espncdn.com/i/headshots/cricket/players/full/3edb58fc.png,https://www.espncricinfo.com/cricketers/ad-mascarenhas-3edb58fc
AD Mathews,896d78ad,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/896d78ad.png,https://www.espncricinfo.com/cricketers/ad-mathews-896d78ad
AD Nath,f10e94c4,Gujarat Lions,https://a.espncdn.com/i/headshots/cricket/players/full/f10e94c4.png,https://www.espncricinfo.com/cricketers/ad-nath-f10e94c4
AD Russell,bbd41817,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/bbd41817.png,https://www.espncricinfo.com/cricketers/ad-russell-bbd41817
AF Milne,350bb1b1,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/350bb1b1.png,https://www.espncricinfo.com/cricketers/af-milne-350bb1b1
AG Murtaza,ef5da05c,Mumbai Indians,https://a.espncdn.com/i/headshots/cricket/players/full/ef5da05c.png,https://www.espncricinfo.com/cricketers/ag-murtaza-ef5da05c
AG Paunikar,3a02626a,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/3a02626a.png,https://www.espncricinfo.com/cricketers/ag-paunikar-3a02626a
AJ Finch,b8d490fd,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/b8d490fd.png,https://www.espncricinfo.com/cricketers/aj-finch-b8d490fd
AJ Hosein,4d7f517e,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/4d7f517e.png,https://www.espncricinfo.com/cricketers/aj-hosein-4d7f517e
AJ Turner,ff1e12a0,Lucknow Super Giants,https://a.espncdn.com/i/headshots/cricket/players/full/ff1e12a0.png,https://www.espncricinfo.com/cricketers/aj-turner-ff1e12a0
AJ Tye,7c7d63a2,Gujarat Lions,https://a.espncdn.com/i/headshots/cricket/players/full/7c7d63a2.png,https://www.espncricinfo.com/cricketers/aj-tye-7c7d63a2
AK Markram,6a26221c,Lucknow Super Giants,https://a.espncdn.com/i/headshots/cricket/players/full/6a26221c.png,https://www.espncricinfo.com/cricketers/ak-markram-6a26221c
AL Menaria,8291f939,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/8291f939.png,https://www.espncricinfo.com/cricketers/al-menaria-8291f939
AM Ghazanfar,9ca68676,Mumbai Indians,https://a.espncdn.com/i/headshots/cricket/players/full/9ca68676.png,https://www.espncricinfo.com/cricketers/am-ghazanfar-9ca68676
AM Nayar,a45a5e8d,Kings XI Punjab,https://a.espncdn.com/i/headshots/cricket/players/full/a45a5e8d.png,https://www.espncricinfo.com/cricketers/am-nayar-a45a5e8d
AM Rahane,29e95537,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/29e95537.png,https://www.espncricinfo.com/cricketers/am-rahane-29e95537
AM Salvi,260fd380,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/260fd380.png,https://www.espncricinfo.com/cricketers/am-salvi-260fd380
AN Ahmed,2af1b6d2,Mumbai Indians,https://a.espncdn.com/i/headshots/cricket/players/full/2af1b6d2.png,https://www.espncricinfo.com/cricketers/an-ahmed-2af1b6d2
AN Ghosh,7023d182,Kolkata Knight Riders,https://a.espncdn.com/i/headshots/cricket/players/full/7023d182.png,https://www.espncricinfo.com/cricketers/an-ghosh-7023d182
AP Dole,dbc50253,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/dbc50253.png,https://www.espncricinfo.com/cricketers/ap-dole-dbc50253
AP Majumdar,f4cb4f53,Pune Warriors,https://a.espncdn.com/i/headshots/cricket/players/full/f4cb4f53.png,https://www.espncricinfo.com/cricketers/ap-majumdar-f4cb4f53
AP Tare,855a210c,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/855a210c.png,https://www.espncricinfo.com/cricketers/ap-tare-855a210c
AR Bawne,afe3355a,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/afe3355a.png,https://www.espncricinfo.com/cricketers/ar-bawne-afe3355a
AR Patel,2e171977,Delhi Capitals,https://a.espncdn.com/i/headshots/cricket/players/full/2e171977.png,https://www.espncricinfo.com/cricketers/ar-patel-2e171977
AS Joseph,b0946605,Gujarat Titans,https://a.espncdn.com/i/headshots/cricket/players/full/b0946605.png,https://www.espncricinfo.com/cricketers/as-joseph-b0946605
AS Rajpoot,db31895a,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/db31895a.png,https://www.espncricinfo.com/cricketers/as-rajpoot-db31895a
AS Raut,c69a7b5c,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/c69a7b5c.png,https://www.espncricinfo.com/cricketers/as-raut-c69a7b5c
AS Roy,e4cdf230,Kolkata Knight Riders,https://a.espncdn.com/i/headshots/cricket/players/full/e4cdf230.png,https://www.espncricinfo.com/cricketers/as-roy-e4cdf230
AS Yadav,b9be6507,Deccan Chargers,https://a.espncdn.com/i/headshots/cricket/players/full/b9be6507.png,https://www.espncricinfo.com/cricketers/as-yadav-b9be6507
AT Carey,69d03465,Delhi Capitals,https://a.espncdn.com/i/headshots/cricket/players/full/69d03465.png,https://www.espncricinfo.com/cricketers/at-carey-69d03465
AT Rayudu,70d205c9,Chennai Super Kings,https://a.espncdn.com/i/headshots/cricket/players/full/70d205c9.png,https://www.espncricinfo.com/cricketers/at-rayudu-70d205c9
AU Rashid,249d60c9,Punjab Kings,https://a.espncdn.com/i/headshots/cricket/players/full/249d60c9.png,https://www.espncricinfo.com/cricketers/au-rashid-249d60c9
AUK Pathan,3ae3f034,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/3ae3f034.png,https://www.espncricinfo.com/cricketers/auk-pathan-3ae3f034
Abdul Basith,cc777ffa,Rajasthan Royals,https://a.espncdn.com/i/headshots/cricket/players/full/cc777ffa.png,https://www.espncricinfo.com/cricketers/abdul-basith-cc777ffa
Abdul Samad,8e514b4c,Lucknow Super Giants,https://a.espncdn.com/i/headshots/cricket/players/full/8e514b4c.png,https://www.espncricinfo.com/cricketers/abdul-samad-8e514b4c
Abdur Razzak,888e32bf,Royal Challengers Bangalore,https://a.espncdn.com/i/headshots/cricket/players/full/888e32bf.png,https://www.espncricinfo.com/cricketers/abdur-razzak-888e32bf
Abhinandan Singh,82c10dac,Royal Challengers Bengaluru,https://a.espncdn.com/i/headshots/cricket/players/full/82c10dac.png,https://www.espncricinfo.com/cricketers/abhinandan-singh-82c10dac
Abhishek Sharma,f29185a1,Delhi Daredevils,https://a.espncdn.com/i/headshots/cricket/players/full/f29185a1.png,https://www.espncricinfo.com/cricketers/abhishek-sharma-f29185a1
Abishek Porel,ad3b6e95,Delhi Capitals,https://a.espncdn.com/i/headshots/cricket/players/full/ad3b6e95.png,https://www.espncricinfo.com/cricketers/abishek-porel-ad3b6e95
Akash Deep,0a67aec0,Lucknow Super Giants,https://a.espncdn.com/i/headshots/cricket/players/full/0a67aec0.png,https://www.espncricinfo.com/cricketers/akash-deep-0a67aec0
